,0,1
hate,24.447290420532227,24.74354362487793
dropping,27.307416915893555,10.88917064666748
granted,13.713504791259766,-21.054656982421875
also,15.595734596252441,-1.8132339715957642
get,25.454858779907227,1.2537891864776611
pick,20.78849983215332,11.250022888183594
back,7.380259037017822,0.008710113354027271
dam,-26.006834030151367,-2.093564748764038
feel,30.593338012695312,6.210978984832764
bad,16.960067749023438,15.155853271484375
dont,-7.167534828186035,24.978925704956055
want,29.92699432373047,0.2011091113090515
think,31.44329071044922,7.801035404205322
pound,-35.75212860107422,-28.8863525390625
yeah,-2.618668556213379,22.37440299987793
got,25.508169174194336,1.3298817873001099
ta,-24.4920597076416,-20.814157485961914
request,33.21092224121094,-9.11081314086914
access,2.95127272605896,-18.22708511352539
im,-29.919702529907227,-14.579071044921875
getting,25.472370147705078,1.2620826959609985
app,-8.941469192504883,-20.866880416870117
asked,37.121337890625,9.213653564453125
anything,5.370678901672363,36.29309844970703
needed,20.671905517578125,-0.4519413411617279
know,32.13575744628906,7.962189197540283
told,36.01154327392578,6.7447333335876465
trigger,11.844027519226074,-26.37688636779785
words,8.235368728637695,14.429468154907227
lol,-5.972930908203125,22.822647094726562
always,15.921008110046387,4.183742046356201
nervous,23.837446212768555,21.113561630249023
front,-3.4581336975097656,-3.519780158996582
almost,17.69175910949707,-12.8492431640625
looks,29.446348190307617,5.3445281982421875
like,13.717729568481445,6.666238784790039
boutique,-3.313321352005005,-15.782963752746582
nice,16.77370834350586,16.227296829223633
heart,6.472899436950684,3.299023151397705
dropped,27.41501235961914,10.612714767456055
bc,-24.32354164123535,-13.202654838562012
theyre,-8.97497272491455,26.107013702392578
gon,-7.360986709594727,21.391008377075195
na,-22.728925704956055,-24.495115280151367
call,30.14117431640625,-15.842140197753906
ive,-31.06638526916504,-15.237509727478027
hold,30.134004592895508,-5.208673477172852
ordering,32.26750946044922,-10.671224594116211
contacts,22.21939468383789,-33.12019348144531
min,-26.664125442504883,-3.565674304962158
one,15.345743179321289,-7.419598579406738
point,1.7762317657470703,-1.63496732711792
listening,23.72897720336914,31.339134216308594
breath,-1.3057830333709717,11.303502082824707
phone,-6.043593406677246,-23.880916595458984
shes,-30.8388614654541,-13.946747779846191
knows,33.60530471801758,4.240980625152588
check,7.2857747077941895,-36.060665130615234
awesome,17.089584350585938,16.876527786254883
private,13.84367847442627,-39.96335220336914
room,-14.883151054382324,4.41444730758667
house,-3.777303695678711,-9.649165153503418
little,17.629030227661133,4.531249046325684
cabin,-15.292510032653809,5.011366367340088
burbs,-2.8877739906311035,10.619235038757324
license,8.361818313598633,-39.43125915527344
sleeps,9.84073257446289,39.67933654785156
south,-2.8171494007110596,-32.57603073120117
way,11.865352630615234,-0.3168283998966217
aurora,-28.99410057067871,-1.7227697372436523
co,4.922685146331787,-2.0676333904266357
united,9.044412612915039,-6.2586140632629395
states,9.816971778869629,-10.953514099121094
regretting,22.77937126159668,28.804710388183594
life,6.771139144897461,2.2888553142547607
choices,29.651029586791992,-12.800445556640625
put,23.697843551635742,0.11442767083644867
parking,-7.204683780670166,-5.413980484008789
lot,17.701515197753906,5.801217079162598
heb,-22.08788299560547,-20.45045280456543
awhile,14.508554458618164,4.947022438049316
alright,-4.642033100128174,25.39027214050293
hopefully,28.74519920349121,1.602507472038269
wow,-0.8827118277549744,15.874700546264648
yes,0.7914828062057495,12.268889427185059
leave,25.031896591186523,-3.4695215225219727
requests,33.23721694946289,-9.103854179382324
idk,-5.541460037231445,21.621639251708984
well,13.362750053405762,0.7728754878044128
going,24.842315673828125,2.1051526069641113
anywhere,6.601276874542236,37.24520492553711
today,26.058996200561523,-13.687920570373535
theres,-6.912476539611816,24.555419921875
thunder,5.038931846618652,27.41035270690918
rolling,23.684091567993164,7.8425612449646
status,5.418539524078369,-6.230855464935303
take,25.46286964416504,-0.7544642686843872
dog,-33.18097686767578,30.655548095703125
somewhere,6.814946174621582,37.144161224365234
go,24.757593154907227,2.0634706020355225
grocery,-27.425880432128906,7.6188530921936035
good,16.931678771972656,15.212900161743164
shit,-0.5783137083053589,23.104578018188477
puts,24.207698822021484,0.133250430226326
monkey,-37.19537353515625,28.678264617919922
wrench,1.152755618095398,1.007810115814209
plans,12.771480560302734,-17.210193634033203
id,-21.006698608398438,-12.079812049865723
pictures,34.394771575927734,-22.170948028564453
needs,20.844558715820312,-0.3237084746360779
work,9.119423866271973,-17.795867919921875
meh,-0.9047080874443054,18.7781982421875
haha,-5.8745832443237305,22.866785049438477
owe,30.911264419555664,16.397226333618164
land,-2.2878148555755615,-10.631784439086914
cruiser,-11.688714981079102,-4.847625255584717
people,10.651235580444336,-4.435662746429443
website,-4.663429260253906,-21.89034080505371
hahaha,-5.827812194824219,22.959341049194336
whaaat,4.536947250366211,2.2914884090423584
ding,-21.260517120361328,-16.353065490722656
dong,-26.03302574157715,-26.22035789489746
ditching,25.730087280273438,-19.20916175842285
son,23.44948387145996,38.98112106323242
kids,25.738834381103516,37.39725875854492
keep,28.561153411865234,-4.569946765899658
song,38.780494689941406,28.26186180114746
housewife,-8.936849594116211,12.513969421386719
okey,-21.0270938873291,-22.732648849487305
dokey,3.2175726890563965,-1.9488352537155151
believe,32.53289794921875,5.882354259490967
update,15.703351020812988,-38.13878631591797
mean,18.5150203704834,-0.36101219058036804
come,24.653972625732422,2.020559549331665
fine,-1.0944503545761108,-0.23867180943489075
man,-8.90245532989502,12.44002628326416
wanted,29.860509872436523,0.1635027527809143
input,15.372550964355469,-41.58067321777344
youre,-9.186088562011719,26.0640869140625
